pair no(after),pair no(before),Date,sound box,Context,Cage,ind, annotator,Sample ID,seq length,Warble No,Duration (s),note sequence,warble notes,2,3,4,5,6,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,12.06.2022,2,2,1,121,p,02_SR_YO_10.01_12.06.2022_01.00.21,29,3,8.847,bb0eeecbcfbb0bbb0bbebdcfcabbb,b,b,0,e,e,e,c,b,c,f,b,b,0,b,b,b,0,b,b,e,b,d,c,f,c,a,b,b,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,12.06.2022,2,2,1,121,p,02_SR_YO_11.01_12.06.2022_01.00.00,48,4,10.853,edebbedbdbbffbfbfbbbbbcdfdfdfdfdabbdbebbedd0dbbb,e,d,e,b,b,e,d,b,d,b,b,f,f,b,f,b,f,b,b,b,b,b,c,d,f,d,f,d,f,d,f,d,a,b,b,d,b,e,b,b,e,d,d,0,d,b,b,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,12.06.2022,2,2,1,121,p,02_SR_YO_12.01_12.06.2022_01.00.00,18,5,4.543,bb0cdbeccbddd0eeeb,b,b,0,c,d,b,e,c,c,b,d,d,d,0,e,e,e,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,12.06.2022,2,2,1,121,p,02_SR_YO_13.01_12.06.2022_01.00.00,112,6,29.03,bcbemf0ceee0ecc0ecdc0aa0cbbemmmmmmmmmmfmmddeecfbfb0cfbcedmffmcddfccecc0cdddecbeeffcfmfmfmmff0e0fecffeeddmfmmfdde,b,c,b,e,m,f,0,c,e,e,e,0,e,c,c,0,e,c,d,c,0,a,a,0,c,b,b,e,m,m,m,m,m,m,m,m,m,m,f,m,m,d,d,e,e,c,f,b,f,b,0,c,f,b,c,e,d,m,f,f,m,c,d,d,f,c,c,e,c,c,0,c,d,d,d,e,c,b,e,e,f,f,c,f,m,f,m,f,m,m,f,f,0,e,0,f,e,c,f,f,e,e,d,d,m,f,m,m,f,d,d,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,12.06.2022,2,2,1,121,p,02_SR_YO_14.01_12.06.2022_01.00.00,26,7,7.14,ccbaaa0bffcbba0cba0aaa0bdb,c,c,b,a,a,a,0,b,f,f,c,b,b,a,0,c,b,a,0,a,a,a,0,b,d,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,12.06.2022,2,2,1,121,p,02_SR_YO_15.01_12.06.2022_01.00.00,25,8,7.265,cd0acb0eebabb0cbebb0bbaba,c,d,0,a,c,b,0,e,e,b,a,b,b,0,c,b,e,b,b,0,b,b,a,b,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,12.06.2022,2,2,1,121,p,02_SR_YO_16.01_12.06.2022_01.00.00,242,9,69.359,cdcdccccc0cccccccbbabc0e0bcbeffbfabebf0emfcbbbmccfebbmeddfmcb0emadeebmbbb0bbebacbcmbbbfbbfb0bbbb0b0bfbafdfdfembcbeebb0bddeaddbembbcdba0bb0em0bebbb0b0eeabbbfacdbfbfcbfmmmdaeddbbbbbcfbbbbbfebfbbbab0bmcfcbfbbbbbbe0ffedfbffcfb0bbb0dbffcbbbbb0cfbf,c,d,c,d,c,c,c,c,c,0,c,c,c,c,c,c,c,b,b,a,b,c,0,e,0,b,c,b,e,f,f,b,f,a,b,e,b,f,0,e,m,f,c,b,b,b,m,c,c,f,e,b,b,m,e,d,d,f,m,c,b,0,e,m,a,d,e,e,b,m,b,b,b,0,b,b,e,b,a,c,b,c,m,b,b,b,f,b,b,f,b,0,b,b,b,b,0,b,0,b,f,b,a,f,d,f,d,f,e,m,b,c,b,e,e,b,b,0,b,d,d,e,a,d,d,b,e,m,b,b,c,d,b,a,0,b,b,0,e,m,0,b,e,b,b,b,0,b,0,e,e,a,b,b,b,f,a,c,d,b,f,b,f,c,b,f,m,m,m,d,a,e,d,d,b,b,b,b,b,c,f,b,b,b,b,b,f,e,b,f,b,b,b,a,b,0,b,m,c,f,c,b,f,b,b,b,b,b,b,e,0,f,f,e,d,f,b,f,f,c,f,b,0,b,b,b,0,d,b,f,f,c,b,b,b,b,b,0,c,f,b,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,12.06.2022,2,2,1,121,p,02_SR_YO_17.01_12.06.2022_01.00.00,130,10,30.3563,bebfbbbebbcbembebabaemmffcbffcbdddffmfmfmmfemdddefbbbfdfcecfefbcecbecafdebccbeebceecebeemmmefbceb0cbcbebbabfmdbefbfebbfeaccbmbfeem,b,e,b,f,b,b,b,e,b,b,c,b,e,m,b,e,b,a,b,a,e,m,m,f,f,c,b,f,f,c,b,d,d,d,f,f,m,f,m,f,m,m,f,e,m,d,d,d,e,f,b,b,b,f,d,f,c,e,c,f,e,f,b,c,e,c,b,e,c,a,f,d,e,b,c,c,b,e,e,b,c,e,e,c,e,b,e,e,m,m,m,e,f,b,c,e,b,0,c,b,c,b,e,b,b,a,b,f,m,d,b,e,f,b,f,e,b,b,f,e,a,c,c,b,m,b,f,e,e,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,12,15.06.2022,1,2,2,211,,03_EV_SA_08.00_15.06.2022_01.00.00,149,1,44.0377,bb0bme0cmbmcdcbb0eb0ccfcbbf0fbfcebb0eeebebbffbccccbbbbf0fbbfcccf0eebbbbfbbbfe0cebbf0ecddacbbc0fcedebmmmfc0cdebmc0ccccc0fcc0cc0ccdcmmfccmmmffebmmffc0f,b,b,0,b,m,e,0,c,m,b,m,c,d,c,b,b,0,e,b,0,c,c,f,c,b,b,f,0,f,b,f,c,e,b,b,0,e,e,e,b,e,b,b,f,f,b,c,c,c,c,b,b,b,b,f,0,f,b,b,f,c,c,c,f,0,e,e,b,b,b,b,f,b,b,b,f,e,0,c,e,b,b,f,0,e,c,d,d,a,c,b,b,c,0,f,c,e,d,e,b,m,m,m,f,c,0,c,d,e,b,m,c,0,c,c,c,c,c,0,f,c,c,0,c,c,0,c,c,d,c,m,m,f,c,c,m,m,m,f,f,e,b,m,m,f,f,c,0,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,12,15.06.2022,1,2,2,211,,03_EV_SA_09.00_15.06.2022_01.00.00,53,2,10.7046,b0cddddfmcbececfedbddcmmmec0aebebebmceeebccdedbecfbbm,b,0,c,d,d,d,d,f,m,c,b,e,c,e,c,f,e,d,b,d,d,c,m,m,m,e,c,0,a,e,b,e,b,e,b,m,c,e,e,e,b,c,c,d,e,d,b,e,c,f,b,b,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,12,15.06.2022,1,2,2,211,,03_EV_SA_10.00_15.06.2022_00.46.03,53,3,14.1687,eedccdddddabcddfdbccbcebccdccbceabbfcbebmbaebmfecacec,e,e,d,c,c,d,d,d,d,d,a,b,c,d,d,f,d,b,c,c,b,c,e,b,c,c,d,c,c,b,c,e,a,b,b,f,c,b,e,b,m,b,a,e,b,m,f,e,c,a,c,e,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,12,15.06.2022,1,2,2,211,,03_EV_SA_11.03_15.06.2022_00.43.31,460,4,95.782,ddddcdfmmfbfddedfmfffffaffbabcbfdddmaabbdmfffffffedmfeffefbcmeddmmeebcddbffffffeffbdddfedeeddmdbmmdmcbmmb0faffmmbffddcdddeembeebbcmmmffffbeebeaacddmdfcf0ccbammmmmbdaadffmmmcbbmfffbfbbfffffbbfafcbfbfffffafbbaaaabbbfcfbeaabcbefdmmmmmmc0bffddebfbaaabcdbembfbmedfddmabddddcddfa0bbfeeebffffffffbdddbbbfedbcbmebaaaaabbemcbbedmmmbdcdfccbbeedb0ccbfffafbffbfffbfeedbfffebebfbbbbbbaaabffffffbfffebfbeffbfaaaffbffembedddmmfffafbbcmbfdebeeebfbbbed0efebddbbbbmfffdffbb0bcca,d,d,d,d,c,d,f,m,m,f,b,f,d,d,e,d,f,m,f,f,f,f,f,a,f,f,b,a,b,c,b,f,d,d,d,m,a,a,b,b,d,m,f,f,f,f,f,f,f,e,d,m,f,e,f,f,e,f,b,c,m,e,d,d,m,m,e,e,b,c,d,d,b,f,f,f,f,f,f,e,f,f,b,d,d,d,f,e,d,e,e,d,d,m,d,b,m,m,d,m,c,b,m,m,b,0,f,a,f,f,mm,b,f,f,d,d,c,d,d,d,e,e,m,b,e,e,b,b,c,m,m,m,f,f,f,f,b,e,e,b,e,a,a,c,d,d,m,d,f,c,f,0,c,c,b,a,m,m,m,m,m,b,d,a,a,d,f,f,m,m,m,c,b,b,m,f,f,f,b,f,b,b,f,f,f,f,f,b,b,f,a,f,c,b,f,b,f,f,f,f,f,a,f,b,b,a,a,a,a,b,b,b,f,c,f,b,e,a,a,b,c,b,e,f,d,m,m,m,m,m,m,c,0,b,f,f,d,d,e,b,f,b,a,a,a,b,c,d,b,e,m,b,f,b,m,e,d,f,d,d,m,a,b,d,d,d,d,c,d,d,f,a,0,b,b,f,e,e,e,b,f,f,f,f,f,f,f,f,b,d,d,d,b,b,b,f,e,d,b,c,b,m,e,b,a,a,a,a,a,b,b,e,m,c,b,b,e,d,m,m,m,b,d,c,d,f,c,c,b,b,e,e,d,b,0,c,c,b,f,f,f,a,f,b,f,f,b,f,f,f,b,f,e,e,d,b,f,f,f,e,b,e,b,f,b,b,b,b,b,b,a,a,a,b,f,f,f,f,f,f,b,f,f,f,e,b,f,b,e,f,f,b,f,a,a,a,f,f,b,f,f,e,m,b,e,d,d,d,m,m,f,f,f,a,f,b,b,c,m,b,f,d,e,b,e,e,e,b,f,b,b,b,e,d,0,e,f,e,b,d,d,b,b,b,b,m,f,f,f,d,f,f,b,b,0,b,c,c,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
